part_id;ts_date;ts_time;room
2090;20171211;11:28:13;Outdoor
2090;20171211;11:28:13;Outdoor
2090;20171211;11:28:13;Outdoor
2090;20171211;11:28:13;Outdoor
2090;20171211;11:28:13;Outdoor
2090;20171211;11:28:13;Outdoor
2090;20171211;11:28:13;Outdoor
2090;20171211;11:28:13;Outdoor
2090;20171211;11:28:13;Outdoor
2090;20171211;11:28:13;Outdoor
2090;20171211;11:28:13;Outdoor
2090;20171211;11:28:13;Outdoor
2090;20171211;11:31:44;Outdoor
3601;20171204;10:55:18;Outdoor
3601;20171204;10:55:18;Kitchen
3601;20171204;10:55:18;DinerRoom
3601;20171204;10:55:20;Bedroom
3601;20171204;10:55:20;Kitchen
3601;20171204;10:55:20;DinerRoom
3601;20171204;10:55:20;Kitchen
3601;20171204;10:55:21;DinerRoom
3601;20171204;10:55:21;Kitchen
3601;20171204;10:55:21;DinerRoom
3601;20171204;10:55:21;Kitchen
3601;20171211;11:44:22;LivingRoom
3601;20171211;11:44:22;Bedroom
3601;20171211;11:44:22;DinerRoom
3601;20171211;12:42:59;Outdoor
3601;20171211;12:43:00;DinerRoom
3082;20171206;14:55:49;LuvingRoom
3082;20171206;14:56:39;Kitchen
3082;20171206;14:57:19;Bedroom
3082;20171206;14:58:08;LuvingRoom
3082;20171206;14:58:40;Kitchen
3082;20171206;14:59:56;LuvingRoom
3082;20171206;15:00:52;Kitchen
3082;20171206;15:01:24;LuvingRoom
3082;20171207;08:26:44;Office
3082;20171207;08:26:52;Bedroom
3082;20171207;08:27:12;Office
3082;20171207;08:38:30;Outdoor
3082;20171207;08:38:44;Office
3082;20171207;08:44:48;Kitchen
3082;20171207;08:45:14;Bedroom
3082;20171207;08:45:26;Kitchen
3082;20171207;08:46:30;Office
3082;20171207;08:48:01;Bedroom
3082;20171207;08:55:06;Kitchen
3082;20171207;08:56:27;Office
3082;20171207;08:57:04;Bedroom
3082;20171207;08:57:16;Office
3082;20171207;08:59:53;Kitchen
3082;20171207;09:01:50;Office
3082;20171207;09:02:15;Bedroom
3082;20171207;09:03:54;Office
3082;20171207;09:07:14;Kitchen
3082;20171207;09:08:12;Office
3082;20171207;09:09:52;Outdoor
3082;20171207;09:09:58;Office
3082;20171207;09:10:48;Outdoor
3082;20171207;10:47:33;Office
3082;20171207;10:48:18;Outdoor
3082;20171207;10:48:24;Office
3082;20171207;10:49:12;LivingRoom
3082;20171207;10:49:22;Kitchen
3082;20171207;10:50:30;Office
3082;20171207;10:53:09;Bedroom
3082;20171207;10:54:43;Office
3082;20171207;10:55:04;Kitchen
3082;20171207;11:01:29;Bedroom
3082;20171207;11:01:43;Kitchen
3082;20171207;11:05:41;Office
3082;20171207;11:06:26;Bedroom
3082;20171207;11:06:39;Office
3082;20171207;11:08:03;LivingRoom
3082;20171207;11:09:21;Kitchen
3082;20171207;11:09:45;LivingRoom
3082;20171207;11:10:15;Kitchen
3082;20171207;11:15:05;Bedroom
3082;20171207;11:16:17;Office
3082;20171207;11:16:21;Bedroom
3082;20171207;11:18:18;Office
3082;20171207;11:18:40;Bedroom
3082;20171207;11:19:15;Office
3082;20171207;11:20:16;Bedroom
3082;20171207;11:21:15;LivingRoom
3082;20171207;11:22:10;Bedroom
3082;20171207;11:26:00;LivingRoom
3082;20171207;11:27:37;Bedroom
3082;20171207;11:30:16;Kitchen
3082;20171207;11:36:30;Bedroom
3082;20171207;11:36:45;LivingRoom
3082;20171207;11:40:16;Bedroom
3082;20171207;11:41:12;LivingRoom
3082;20171207;11:43:01;Kitchen
3082;20171207;11:43:17;LivingRoom
3082;20171207;11:43:33;Bedroom
3082;20171207;11:44:16;LivingRoom
3082;20171207;11:46:25;Bedroom
3082;20171207;11:48:45;Kitchen
3082;20171207;11:50:21;Office
3082;20171207;11:50:32;Kitchen
3082;20171207;12:03:30;Bedroom
3082;20171207;12:04:03;Kitchen
3082;20171207;12:09:01;Bedroom
3082;20171207;12:09:58;Office
3082;20171207;12:10:12;Kitchen
3082;20171207;12:22:41;Bedroom
3082;20171207;12:22:58;LivingRoom
3082;20171207;12:23:23;Bedroom
3082;20171207;12:26:43;LivingRoom
3082;20171207;12:27:30;Bedroom
3082;20171207;12:28:01;LivingRoom
3082;20171207;12:28:16;Bedroom
3082;20171207;12:31:48;Office
3082;20171207;12:32:18;Bedroom
3082;20171207;12:33:57;Office
3082;20171207;12:34:22;Bedroom
3082;20171207;12:37:18;Office
3082;20171207;12:38:02;Bedroom
3082;20171207;12:38:28;Office
3082;20171207;12:39:17;Bedroom
3082;20171207;12:39:56;LivingRoom
3082;20171207;12:40:28;Bedroom
3082;20171207;12:43:22;Office
3082;20171207;12:44:23;Kitchen
3082;20171207;12:46:50;Office
3082;20171207;12:46:55;Bedroom
3082;20171207;12:49:06;Office
3082;20171207;12:49:27;Bedroom
3082;20171207;12:50:07;Office
3082;20171207;12:50:57;Outdoor
3082;20171207;12:51:34;Office
3082;20171207;12:58:15;Kitchen
3082;20171207;12:58:31;Office
3082;20171207;12:59:12;Kitchen
3082;20171207;13:00:00;Bedroom
3082;20171207;13:00:33;Kitchen
3082;20171207;13:00:47;Office
3082;20171207;13:00:54;Bedroom
3082;20171207;13:02:12;Office
3082;20171207;13:03:50;Bedroom
3082;20171207;13:04:57;Office
3082;20171207;13:05:44;Bedroom
3082;20171207;13:06:09;Office
3082;20171207;13:06:29;Bedroom
3082;20171207;13:06:39;LivingRoom
3082;20171207;13:07:01;Bedroom
3082;20171207;13:08:38;Office
3082;20171207;13:08:57;LivingRoom
3082;20171207;13:09:07;Bedroom
3082;20171207;13:10:28;LivingRoom
3082;20171207;13:10:51;Bedroom
3082;20171207;13:15:02;Office
3082;20171207;13:15:14;Bedroom
3082;20171207;13:17:36;Office
3082;20171207;13:17:51;Bedroom
3082;20171207;13:18:16;Office
3082;20171207;13:18:36;Bedroom
3082;20171207;13:18:57;Office
3082;20171207;13:19:18;Bedroom
3082;20171207;13:20:23;Office
3082;20171207;13:20:38;Bedroom
3082;20171207;13:21:13;Office
3082;20171207;13:21:37;Bedroom
3082;20171207;13:22:17;Office
3082;20171207;13:24:23;Bedroom
3082;20171207;13:24:44;Office
3082;20171207;13:25:42;Bedroom
3082;20171207;13:26:13;LivingRoom
3082;20171207;13:26:53;Bedroom
3082;20171207;13:29:44;Office
3082;20171207;13:30:42;LivingRoom
3082;20171207;13:30:46;Office
3082;20171207;13:34:48;Kitchen
3082;20171207;13:35:02;Office
3082;20171207;13:36:32;Outdoor
3082;20171207;15:35:05;Office
3082;20171207;15:36:54;Outdoor
3082;20171207;15:37:13;Office
3082;20171207;15:39:09;Outdoor
3082;20171207;15:42:08;Office
3082;20171207;15:50:56;Bedroom
3082;20171207;15:54:05;Office
3082;20171207;16:04:43;Bedroom
3082;20171207;16:05:52;Office
3082;20171207;16:07:33;Bedroom
3082;20171207;16:07:39;Office
3082;20171207;16:32:19;Bedroom
3082;20171207;16:32:42;Office
3082;20171207;16:39:24;Bedroom
3082;20171207;16:41:14;Office
3082;20171207;16:42:07;Bedroom
3082;20171207;16:44:13;Office
3082;20171207;16:44:42;Bedroom
3082;20171207;16:45:33;Office
3082;20171207;16:46:05;Bedroom
3082;20171207;16:46:19;Office
3082;20171207;16:47:08;Bedroom
3082;20171207;16:47:23;Office
3082;20171207;16:48:50;Bedroom
3082;20171207;16:49:05;Office
3082;20171207;16:53:10;Bedroom
3082;20171207;16:53:16;Office
3082;20171207;16:53:43;Bedroom
3082;20171207;16:53:49;Office
3082;20171207;16:54:10;Bedroom
3082;20171207;16:54:29;Office
3082;20171207;16:54:53;Bedroom
3082;20171207;16:55:48;Office
3082;20171207;16:57:09;Bedroom
3082;20171207;16:58:10;Office
3082;20171207;17:01:10;Bedroom
3082;20171207;17:01:59;Office
3082;20171207;17:02:08;Bedroom
3082;20171207;17:02:23;Office
3082;20171207;17:03:03;Bedroom
3082;20171207;17:03:44;Office
3082;20171207;17:04:38;Bedroom
3082;20171207;17:05:00;Office
3082;20171207;17:05:23;Bedroom
3082;20171207;17:06:00;Office
3082;20171207;17:07:14;Bedroom
3082;20171207;17:07:28;Office
3082;20171207;17:07:37;Bedroom
3082;20171207;17:07:47;Office
3082;20171207;17:13:08;Bedroom
3082;20171207;17:13:53;Office
3082;20171207;17:29:20;Bedroom
3082;20171207;17:29:30;Kitchen
3082;20171207;17:32:48;Office
3082;20171207;17:33:14;Kitchen
3082;20171207;17:33:53;Bedroom
3082;20171207;17:34:04;Kitchen
3082;20171207;17:35:24;Bedroom
3082;20171207;17:35:51;Kitchen
3082;20171207;17:36:55;Office
3082;20171207;17:38:06;Kitchen
3082;20171207;17:45:40;LivingRoom
3082;20171207;17:46:00;Kitchen
3082;20171207;17:47:45;LivingRoom
3082;20171207;17:48:02;Kitchen
3082;20171207;17:51:43;LivingRoom
3082;20171207;17:52:23;Kitchen
3082;20171207;17:53:15;Office
3082;20171207;17:53:30;Bedroom
3082;20171207;17:54:29;Office
3082;20171207;17:56:15;Bedroom
3082;20171207;17:57:20;Office
3082;20171207;17:57:26;Bedroom
3082;20171207;18:00:59;Office
3082;20171207;18:01:20;Bedroom
3082;20171207;18:02:44;Office
3082;20171207;18:04:57;Kitchen
3082;20171207;18:07:02;Bedroom
3082;20171207;18:07:59;Office
3082;20171207;18:08:14;Bedroom
3082;20171207;18:08:45;Office
3082;20171207;18:09:41;Bedroom
3082;20171207;18:09:50;Office
3082;20171207;18:10:26;LivingRoom
3082;20171207;18:11:10;Kitchen
3082;20171207;18:26:21;Bedroom
3082;20171207;18:26:58;Kitchen
3082;20171207;18:37:58;Bedroom
3082;20171207;18:38:04;Kitchen
3082;20171207;18:42:01;Office
3082;20171207;18:42:34;Bedroom
3082;20171207;18:43:35;Office
3082;20171207;18:46:38;Outdoor
3082;20171207;18:46:42;Office
3082;20171209;08:15:43;Office
3082;20171209;08:15:47;Bedroom
3082;20171209;08:16:26;Office
3082;20171209;08:16:57;Kitchen
3082;20171209;08:17:26;Bedroom
3082;20171209;08:18:57;Office
3082;20171209;08:20:10;Bedroom
3082;20171209;08:20:25;Office
3082;20171209;08:21:11;Kitchen
3082;20171209;08:22:12;Office
3082;20171209;08:22:55;Kitchen
3082;20171209;08:23:12;Office
3082;20171209;08:28:40;Bedroom
3082;20171209;08:29:06;Office
3082;20171209;08:30:08;Kitchen
3082;20171209;08:30:47;LivingRoom
3082;20171209;08:31:07;Kitchen
3082;20171209;08:34:41;Office
3082;20171209;08:35:10;Kitchen
3082;20171209;08:50:56;Bedroom
3082;20171209;08:53:24;Kitchen
3082;20171209;08:56:38;Bedroom
3082;20171209;09:01:48;Kitchen
3082;20171209;09:02:52;Bedroom
3082;20171209;09:03:57;Office
3082;20171209;09:04:26;Bedroom
3082;20171209;09:07:56;Office
3082;20171209;09:08:12;Bedroom
3082;20171209;09:11:15;Kitchen
3082;20171209;09:11:53;LivingRoom
3082;20171209;09:12:22;Office
3082;20171209;09:12:43;Bedroom
3082;20171209;09:12:57;Office
3082;20171209;09:13:13;Bedroom
3082;20171209;09:18:23;Office
3082;20171209;09:19:26;Outdoor
3082;20171209;09:19:33;Office
3082;20171209;09:20:12;Bedroom
3082;20171209;09:24:03;Kitchen
3082;20171209;09:25:07;Bedroom
3082;20171209;09:30:19;Kitchen
3082;20171209;09:30:41;Bedroom
3082;20171209;09:43:35;Office
3082;20171209;09:43:51;Bedroom
3082;20171209;09:48:46;LivingRoom
3082;20171209;09:48:57;Bedroom
3082;20171209;09:50:27;Office
3082;20171209;09:55:53;Bedroom
3082;20171209;09:56:27;Office
3082;20171209;09:57:05;Bedroom
3082;20171209;10:00:12;Office
3082;20171209;10:01:16;Kitchen
3082;20171209;10:05:49;Bedroom
3082;20171209;10:06:29;Office
3082;20171209;10:06:46;Bedroom
3082;20171209;10:07:36;LivingRoom
3082;20171209;10:07:46;Office
3082;20171209;10:08:45;LivingRoom
3082;20171209;10:09:33;Bedroom
3082;20171209;10:09:43;Office
3082;20171209;10:11:18;Bedroom
3082;20171209;10:12:08;LivingRoom
3082;20171209;10:12:17;Bedroom
3082;20171209;10:12:41;LivingRoom
3082;20171209;10:12:48;Bedroom
3082;20171209;10:13:07;LivingRoom
3082;20171209;10:13:46;Office
3082;20171209;10:16:43;Bedroom
3082;20171209;10:20:03;Kitchen
3082;20171209;10:20:58;Bedroom
3082;20171209;10:21:21;Kitchen
cert;20171212;10:28:30;One
3082;20171209;10:23:27;Bedroom
3082;20171209;10:25:25;LivingRoom
3082;20171209;10:25:42;Kitchen
cert;20171213;13:07:45;One
3082;20171209;10:26:22;LivingRoom
cert;20171213;13:14:48;Kitchen
3082;20171209;10:27:03;Kitchen
3082;20171209;10:29:54;LivingRoom
cert;20171213;13:15:04;Bedroom
3082;20171209;10:30:30;Bedroom
3082;20171209;10:31:44;Office
cert;20171213;13:16:48;Kitchen
3082;20171209;10:32:20;Kitchen
3082;20171209;10:32:43;Office
3082;20171213;13:17:03;LivingRoom
3082;20171213;14:51:41;Office
3082;20171213;14:51:42;LivingRoom
2110;20171211;08:58:12;Kitchen
2110;20171211;09:06:07;LivingRoom
2110;20171211;09:06:29;Outdoor
2110;20171211;10:30:29;LivingRoom
2110;20171214;10:10:23;SittingRoom
2110;20171214;10:10:43;SittingRoom
2110;20171214;10:11:23;Kitchen
2110;20171214;10:11:32;LivingRoom
2104;20171211;20:20:29;Kitchen
2104;20171211;22:56:04;Leavingroom
2104;20171211;22:56:57;Kitchen
2104;20171212;05:55:40;Leavingroom
2104;20171212;07:04:30;Outdoor
2104;20171212;17:43:16;Leavingroom
2104;20171212;17:43:31;Outdoor
2104;20171213;07:25:09;Leavingroom
2104;20171213;08:56:33;Kitchen
2104;20171213;11:19:09;Leavingroom
2104;20171213;11:22:08;Kitchen
2104;20171213;11:22:25;Leavingroom
2104;20171213;11:22:34;Kitchen
2104;20171213;11:22:40;Leavingroom
2104;20171213;11:24:00;Kitchen
2104;20171213;11:24:28;Leavingroom
2104;20171213;11:24:35;Kitchen
2104;20171213;11:24:50;Leavingroom
2104;20171213;11:25:02;Kitchen
2104;20171213;11:26:19;Leavingroom
2104;20171213;11:26:49;Kitchen
2104;20171213;11:27:09;Leavingroom
2104;20171213;11:27:33;Kitchen
2104;20171213;11:27:53;Leavingroom
2104;20171213;11:29:19;Kitchen
2104;20171213;11:32:55;Leavingroom
2104;20171213;11:34:19;Kitchen
2104;20171213;11:58:58;Leavingroom
2104;20171213;11:59:05;Kitchen
2108;20171211;08:24:55;Kitchen
2108;20171211;08:31:50;Outdoor
2108;20171211;17:16:32;Kitchen
2108;20171212;00:05:25;LivingRoom
2108;20171212;00:05:31;Kitchen
2108;20171212;06:32:25;LivingRoom
2108;20171212;06:32:37;Bedroom
2108;20171212;06:33:17;LivingRoom
2108;20171212;06:33:25;Bedroom
2108;20171212;06:33:37;LivingRoom
2108;20171212;06:33:45;Kitchen
2108;20171212;06:35:00;LivingRoom
2108;20171212;06:35:13;Kitchen
2108;20171212;16:18:53;Outdoor
2108;20171212;16:19:04;Kitchen
2108;20171213;05:00:53;Outdoor
2108;20171213;05:01:42;Kitchen
2108;20171213;05:02:12;Outdoor
2108;20171213;05:02:29;Kitchen
2108;20171213;05:02:49;Outdoor
2108;20171213;15:13:58;Kitchen
2108;20171213;15:15:03;Outdoor
2108;20171213;15:25:57;Kitchen
2108;20171213;15:26:36;Outdoor
2108;20171213;15:30:42;Kitchen
2108;20171213;15:31:42;Outdoor
2108;20171213;15:32:57;Kitchen
2108;20171213;15:34:21;Outdoor
2108;20171213;15:34:44;Kitchen
2108;20171213;15:36:13;Outdoor
2108;20171213;15:42:36;Kitchen
2108;20171213;15:43:18;Outdoor
2108;20171213;15:43:52;Kitchen
2108;20171213;15:44:35;Outdoor
2108;20171213;15:53:27;Kitchen
2108;20171213;15:54:09;Outdoor
2108;20171213;15:54:58;Kitchen
2108;20171213;15:56:23;Outdoor
2108;20171213;17:46:44;Kitchen
2108;20171213;17:47:00;Outdoor
2108;20171213;17:47:49;Kitchen
2108;20171213;17:54:04;Outdoor
2108;20171213;17:55:19;Kitchen
2108;20171213;17:57:49;Outdoor
2108;20171213;17:58:00;Kitchen
2108;20171213;17:59:05;Outdoor
2108;20171213;17:59:32;Kitchen
2108;20171213;18:00:49;Outdoor
2108;20171213;18:01:30;Kitchen
2108;20171213;18:04:03;Outdoor
2108;20171213;18:04:20;Kitchen
2108;20171213;18:13:47;Outdoor
2108;20171213;18:14:32;Kitchen
2108;20171213;18:15:17;Outdoor
2108;20171213;18:15:47;Kitchen
2108;20171213;18:16:32;Outdoor
2108;20171213;18:16:47;Kitchen
2108;20171213;18:19:18;Outdoor
2108;20171213;18:20:06;Kitchen
2108;20171213;18:21:25;Outdoor
2108;20171213;18:21:34;Kitchen
2108;20171213;18:23:18;Outdoor
2108;20171213;18:25:19;Kitchen
2108;20171213;18:29:09;Outdoor
2108;20171213;18:29:34;Kitchen
2108;20171213;18:31:48;Outdoor
2108;20171213;18:32:08;Kitchen
2108;20171213;18:32:22;Outdoor
2108;20171213;18:32:48;Kitchen
2108;20171213;18:38:14;Outdoor
2108;20171213;18:38:59;Kitchen
2108;20171213;18:39:49;Outdoor
2108;20171213;18:40:03;Kitchen
2108;20171213;18:40:43;Outdoor
2108;20171213;18:41:12;Kitchen
2108;20171213;18:47:29;Outdoor
2108;20171213;18:47:49;Kitchen
2108;20171213;18:55:05;Outdoor
2108;20171213;18:57:05;Kitchen
2108;20171213;19:02:34;Outdoor
2108;20171213;19:02:55;Kitchen
2108;20171213;19:05:19;Outdoor
2108;20171213;19:05:26;Kitchen
2108;20171213;19:07:10;Outdoor
2108;20171213;19:07:50;Kitchen
2108;20171213;19:09:22;Outdoor
2108;20171213;19:09:36;Kitchen
2108;20171213;19:18:35;Outdoor
2108;20171213;19:18:50;Kitchen
2108;20171213;19:33:51;Outdoor
2108;20171213;19:35:06;Kitchen
2108;20171213;19:39:10;Outdoor
2108;20171213;19:39:50;Kitchen
2108;20171213;19:41:12;Outdoor
2108;20171213;19:41:27;Kitchen
2108;20171213;19:45:21;Outdoor
2108;20171213;19:45:36;Kitchen
2108;20171213;19:48:07;Outdoor
2108;20171213;19:48:21;Kitchen
2108;20171213;19:49:03;Outdoor
2108;20171213;19:49:16;Kitchen
2108;20171213;19:50:03;Outdoor
2108;20171213;19:50:57;Kitchen
2108;20171213;19:55:06;Outdoor
2108;20171213;19:55:26;Kitchen
2108;20171213;19:55:51;Outdoor
2108;20171213;19:56:11;Kitchen
2108;20171213;19:56:53;Outdoor
2108;20171213;19:57:13;Kitchen
2108;20171213;19:59:11;Outdoor
2108;20171213;19:59:37;Kitchen
2108;20171213;20:09:23;Outdoor
2108;20171213;20:09:37;Kitchen
2108;20171213;20:13:27;Outdoor
2108;20171213;20:13:53;Kitchen
2108;20171213;20:15:42;Outdoor
2108;20171213;20:16:27;Kitchen
2108;20171213;20:18:41;Outdoor
2108;20171213;20:19:23;Kitchen
2108;20171213;20:25:39;Outdoor
2108;20171213;20:25:53;Kitchen
2108;20171213;20:42:39;Outdoor
2108;20171213;20:42:55;Kitchen
2108;20171213;20:45:46;Outdoor
2108;20171213;20:46:15;Kitchen
2108;20171213;20:55:55;Outdoor
2108;20171213;20:56:01;Kitchen
2108;20171213;21:03:40;Outdoor
2108;20171213;21:04:29;Kitchen
2108;20171213;21:08:27;Outdoor
2108;20171213;21:09:02;Kitchen
2108;20171213;21:10:57;Outdoor
2108;20171213;21:11:17;Kitchen
2108;20171213;21:14:32;Outdoor
2108;20171213;21:14:46;Kitchen
2108;20171213;21:15:55;Outdoor
2108;20171213;21:16:11;Kitchen
2108;20171213;21:17:16;Outdoor
2108;20171213;21:17:44;Kitchen
2108;20171213;21:19:37;Outdoor
2108;20171213;21:20:00;Kitchen
2108;20171213;21:24:12;Outdoor
2108;20171213;21:24:33;Kitchen
2108;20171213;21:26:26;Outdoor
2108;20171213;21:26:33;Kitchen
2108;20171213;21:27:18;Outdoor
2108;20171213;21:27:43;Kitchen
2108;20171213;21:43:49;Outdoor
2108;20171213;21:44:21;Kitchen
2108;20171213;21:46:04;Outdoor
2108;20171213;21:46:44;Kitchen
2108;20171213;21:47:59;Outdoor
2108;20171213;21:48:14;Kitchen
2108;20171213;22:04:00;Outdoor
2108;20171213;22:04:15;Kitchen
2108;20171213;22:08:22;Outdoor
2108;20171213;22:08:36;Kitchen
2108;20171213;22:12:36;Outdoor
2108;20171213;22:12:46;Kitchen
2108;20171213;22:16:01;Outdoor
2108;20171213;22:16:21;Kitchen
2108;20171213;22:17:49;Outdoor
2108;20171213;22:18:15;Kitchen
2108;20171213;22:19:31;Outdoor
2108;20171213;22:19:52;Kitchen
2108;20171213;22:21:07;Outdoor
2108;20171213;22:22:18;Kitchen
2108;20171213;22:26:52;Outdoor
2108;20171213;22:28:05;Kitchen
2108;20171213;22:30:01;Outdoor
2108;20171213;22:33:06;Kitchen
2108;20171213;22:33:51;Outdoor
2108;20171213;22:34:48;Kitchen
2108;20171213;22:35:52;Outdoor
2108;20171213;22:36:24;Kitchen
2108;20171213;22:40:52;Outdoor
2108;20171213;22:41:38;Kitchen
2108;20171213;22:42:37;Outdoor
2108;20171213;22:43:03;Kitchen
2108;20171213;22:43:48;Outdoor
2108;20171213;22:44:21;Kitchen
2108;20171213;22:46:18;Outdoor
2108;20171213;22:47:32;Kitchen
2108;20171213;22:48:03;Outdoor
2108;20171213;22:50:34;Kitchen
2108;20171213;22:52:35;Outdoor
2108;20171213;22:52:50;Kitchen
2108;20171213;22:53:05;Outdoor
2108;20171213;22:53:48;Kitchen
2108;20171213;22:55:23;Outdoor
2108;20171213;22:56:10;Kitchen
2108;20171213;22:56:48;Outdoor
2108;20171213;22:58:03;Kitchen
2108;20171213;22:58:38;Outdoor
2108;20171213;22:59:38;Kitchen
2108;20171213;23:00:23;Outdoor
2108;20171213;23:01:07;Kitchen
2108;20171213;23:01:24;Outdoor
2108;20171213;23:02:34;Kitchen
2108;20171213;23:03:35;Outdoor
2108;20171213;23:04:33;Kitchen
2108;20171213;23:05:03;Outdoor
2108;20171213;23:05:54;Kitchen
2108;20171213;23:08:05;Outdoor
2108;20171213;23:10:04;Kitchen
2108;20171213;23:10:34;Outdoor
2108;20171213;23:14:55;Kitchen
2108;20171213;23:17:09;Outdoor
2108;20171213;23:18:04;Kitchen
2108;20171213;23:19:04;Outdoor
2108;20171213;23:19:55;Kitchen
2108;20171213;23:20:41;Outdoor
2108;20171213;23:23:52;Kitchen
2108;20171213;23:24:06;Outdoor
2108;20171213;23:24:25;Kitchen
2108;20171213;23:24:37;Outdoor
2108;20171213;23:26:11;Kitchen
2108;20171213;23:26:52;Outdoor
2108;20171213;23:27:20;Kitchen
2108;20171213;23:27:50;Outdoor
2108;20171213;23:30:42;Kitchen
2108;20171213;23:31:35;Outdoor
2108;20171213;23:33:10;Kitchen
2108;20171213;23:35:21;Outdoor
2108;20171213;23:35:51;Kitchen
2108;20171213;23:37:11;Outdoor
2108;20171213;23:37:28;Kitchen
2108;20171213;23:38:57;Outdoor
2108;20171213;23:41:06;Kitchen
2108;20171213;23:41:21;Outdoor
2108;20171213;23:43:22;Kitchen
2108;20171213;23:44:07;Outdoor
2108;20171213;23:47:51;Kitchen
2108;20171213;23:47:58;Outdoor
2108;20171213;23:48:12;Kitchen
2108;20171213;23:48:27;Outdoor
2108;20171213;23:50:27;Kitchen
2108;20171213;23:50:58;Outdoor
2108;20171213;23:53:22;Kitchen
2108;20171213;23:53:43;Outdoor
2108;20171213;23:54:29;Kitchen
2108;20171213;23:55:13;Outdoor
2108;20171213;23:56:07;Kitchen
2108;20171213;23:57:09;Outdoor
2108;20171214;00:02:47;Kitchen
2108;20171214;00:03:38;Outdoor
2108;20171214;00:04:34;Kitchen
2108;20171214;00:05:37;Outdoor
2108;20171214;00:05:42;Kitchen
2108;20171214;00:06:23;Outdoor
2108;20171214;00:10:19;Kitchen
2108;20171214;00:12:24;Outdoor
2108;20171214;00:15:53;Kitchen
2108;20171214;00:16:18;Outdoor
2108;20171214;00:16:32;Kitchen
2108;20171214;00:16:53;Outdoor
2108;20171214;00:18:18;Kitchen
2108;20171214;00:18:49;Outdoor
2108;20171214;00:22:15;Kitchen
2108;20171214;00:22:55;Outdoor
2108;20171214;00:25:40;Kitchen
2108;20171214;00:26:40;Outdoor
2108;20171214;00:27:08;Kitchen
2108;20171214;00:27:43;Outdoor
2108;20171214;00:27:58;Kitchen
2108;20171214;00:29:28;Outdoor
2108;20171214;00:29:40;Kitchen
2108;20171214;00:30:25;Outdoor
2108;20171214;00:32:29;Kitchen
2108;20171214;00:33:24;Outdoor
2108;20171214;00:34:40;Kitchen
2108;20171214;00:35:55;Outdoor
2108;20171214;00:36:42;Kitchen
2108;20171214;00:37:41;Outdoor
2108;20171214;00:38:26;Kitchen
2108;20171214;00:39:45;Outdoor
2108;20171214;00:41:55;Kitchen
2108;20171214;00:42:41;Outdoor
2108;20171214;00:43:10;Kitchen
2108;20171214;00:44:43;Outdoor
2108;20171214;00:50:16;Kitchen
2108;20171214;00:51:29;Outdoor
2108;20171214;00:51:58;Kitchen
2108;20171214;00:52:43;Outdoor
2108;20171214;00:56:42;Kitchen
2108;20171214;00:57:32;Outdoor
2108;20171214;01:00:02;Kitchen
2108;20171214;01:00:43;Outdoor
2108;20171214;01:02:32;Kitchen
2108;20171214;01:03:13;Outdoor
2108;20171214;01:05:32;Kitchen
2108;20171214;01:06:42;Outdoor
2108;20171214;01:08:12;Kitchen
2108;20171214;01:08:44;Outdoor
2108;20171214;01:10:44;Kitchen
2108;20171214;01:11:32;Outdoor
2108;20171214;01:13:59;Kitchen
2108;20171214;01:14:17;Outdoor
2108;20171214;01:14:34;Kitchen
2108;20171214;01:15:03;Outdoor
2108;20171214;01:18:49;Kitchen
2108;20171214;01:19:03;Outdoor
2108;20171214;01:21:20;Kitchen
2108;20171214;01:22:50;Outdoor
2108;20171214;01:23:18;Kitchen
2108;20171214;01:23:59;Outdoor
2108;20171214;01:24:34;Kitchen
2108;20171214;01:24:46;Outdoor
2108;20171214;01:28:20;Kitchen
2108;20171214;01:28:46;Outdoor
2108;20171214;01:30:00;Kitchen
2108;20171214;01:30:45;Outdoor
2108;20171214;01:31:43;Kitchen
2108;20171214;01:32:30;Outdoor
2108;20171214;01:36:06;Kitchen
2108;20171214;01:36:50;Outdoor
2108;20171214;01:38:51;Kitchen
2108;20171214;01:40:05;Outdoor
2108;20171214;01:40:45;Kitchen
2108;20171214;01:42:00;Outdoor
2108;20171214;01:42:07;Kitchen
2108;20171214;01:43:00;Outdoor
2108;20171214;01:43:21;Kitchen
2108;20171214;11:55:32;Kitchen
2108;20171214;11:56:47;Kitchen
2584;20171215;15:33:57;Kitchen
2584;20171215;15:35:15;Bathroom
2584;20171215;15:35:54;LivingRoom
2584;20171215;15:36:20;Kitchen
2584;20171215;15:36:41;LivingRoom
3090;20171212;09:57:10;LivingRoom
3090;20171212;09:57:14;Kitchen
3090;20171212;11:06:25;Bedroom
3090;20171212;11:07:31;Kitchen
3090;20171212;11:31:15;Bedroom
3090;20171212;11:32:35;Kitchen
3090;20171212;11:38:42;Bedroom
3090;20171212;11:38:48;Kitchen
3090;20171212;12:07:26;Outdoor
3090;20171212;12:08:27;Kitchen
3090;20171212;12:13:18;Bedroom
3090;20171212;12:14:03;Kitchen
3090;20171212;12:16:37;Bedroom
3090;20171212;12:50:37;Kitchen
3090;20171212;13:05:03;Outdoor
3090;20171212;13:05:12;Kitchen
3090;20171212;13:13:38;Bedroom
3090;20171212;13:13:53;Kitchen
3090;20171212;13:22:14;Bedroom
3090;20171212;13:24:27;Kitchen
3090;20171212;13:31:59;Outdoor
3090;20171212;13:32:29;Kitchen
